File,Code,Excel Name,Excel MRP,PDF Name,PDF MRP,Match Reason
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-OCO-305 FR,Officer Chair,7900.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-OCO-306 FR,Officer Chair,0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-OCO-307 FR,Officer Chair,0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-OCO-308 FR,Officer Chair,0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-OCO-309 FR,Officer Chair,9000.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-OCO-310 FR,Officer Chair,9000.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-OCO-311 FR,Officer Chair,9000.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-OCO-312 FR,Officer Chair,0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-VCO-301 FR,Visitor Chair ,17000.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-VCO-302 FR,Visitor Chair ,5500.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-VCO-303 FR,Visitor Chair ,6000.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-VCO-304 FR,Visitor Chair ,5800.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-VCO-305 FR,Visitor Chair ,4600.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-VCO-306 FR,Visitor Chair ,3800.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-VCO-307 FR,Visitor Chair ,7500.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-VCO-308 FR,Visitor Chair ,4900.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-VCO-309 FR,Visitor Chair ,6400.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-VCO-310,Visitor Chair ,3700.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-VCO-311 FR,Visitor Chair ,2800.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-VCO-312 WD,Visitor Chair ,4400.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-VCO-313 FR,Visitor Chair ,10500.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-VCO-314 FR,Visitor Chair ,0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-VCO-315 FR,Visitor Chair ,5700.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-VCO-316 FR,Visitor Chair ,5100.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-VCO-317 FR,Visitor Chair ,11800.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-CRO-301 FR,Training Chair,0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-CRO-302,Training Chair,0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-CRO-303 FR,Training Chair,4500.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-CRO-304 WD,Training Chair,5200.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-CRO-305 LB,Training Chair,10800.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-RPC-301 FR,Reception Chair,0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-ADC-301 FR,Auditorium Chair,0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-POD-201 LB,Podium,8600.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-POD-203 LB,Podium,11700.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-WSO-201 LB,Workstation ,0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-WSO-202 LB,Workstation ,0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-WSO-203 LB,Workstation ,0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-WSO-204 LB,Workstation ,0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-RTO-201 LB,Reception Table,17500.0,NO MATCH IN PDF,,
Product Specifications _variant_price_backup_20260803_121334.xlsx,TFL-RTO-202 LB,Reception Table,17700.0,NO MATCH IN PDF,,
